    x(m)                          z(m)                          y(m)                        u(m/s)
   316000.00000000000       -9.3200000000001850        10.538703327555460        1.2335483404309340     
   315600.00000000000       -9.3120000000001859        10.536913645426351        1.2337578571352130     
   315200.00000000000       -9.3040000000001868        10.535127530872659        1.2339670271578733     
   314800.00000000000       -9.2960000000001877        10.533344979451508        1.2341758506305882     
   314400.00000000000       -9.2880000000001885        10.531565986715387        1.2343843276867199     
   314000.00000000000       -9.2800000000001894        10.529790548212185        1.2345924584613150     
   313600.00000000000       -9.2720000000001903        10.528018659485232        1.2348002430910998     
   313200.00000000000       -9.2640000000001912        10.526250316073343        1.2350076817144751     
   312800.00000000000       -9.2560000000001921        10.524485513510854        1.2352147744715116     
   312400.00000000000       -9.2480000000001930        10.522724247327670        1.2354215215039446     
