        L2 Norm                Lmax Norm
   3.1451451944588620E-007   3.8827345782976863E-007

        Y_exact              Y_numerical                     Absolute Error                Relative Error
   10.821792958700147        10.821793064544012       -1.0584386522793920E-007  -9.7806219017382293E-009
   10.819471060225723        10.819471167426316       -1.0720059329116793E-007  -9.9081177531179089E-009
   10.817153279691563        10.817153388245975       -1.0855441168189373E-007  -1.0035395531067950E-008
   10.814839613684072        10.814839723588776       -1.0990470400429331E-007  -1.0162397957823649E-008
   10.812530058778117        10.812530170030394       -1.1125227672437177E-007  -1.0289199301143396E-008
   10.810224611539285        10.810224724136434       -1.1259714938205434E-007  -1.0415801098329026E-008
   10.807923268524098        10.807923382462462       -1.1393836452100459E-007  -1.0542114492321310E-008
   10.805626026278807        10.805626141554043       -1.1527523646748250E-007  -1.0668075703077101E-008
   10.803332881336788        10.803332997946777       -1.1660998922025101E-007  -1.0793890228236851E-008
   10.801043830224600        10.801043948166335       -1.1794173460089041E-007  -1.0919475603909100E-008
   10.798758869458808        10.798758988728490       -1.1926968213060718E-007  -1.1044758344213728E-008
   10.796477995544432        10.796478116139166       -1.2059473419867572E-007  -1.1169821700043627E-008
   10.794201204978631        10.794201326894459       -1.2191582854370608E-007  -1.1294566983564713E-008
   10.791928494246008        10.791928617480684       -1.2323467579733460E-007  -1.1419152365866797E-008
   10.789659859824489        10.789659984374406       -1.2454991704657914E-007  -1.1543451662488750E-008
   10.787395298180861        10.787395424042481       -1.2586161979299959E-007  -1.1667470813294878E-008
   10.785134805771651        10.785134932942089       -1.2717043773591286E-007  -1.1791270116332505E-008
   10.782878379045709        10.782878507520772       -1.2847506347668514E-007  -1.1914728049455683E-008
   10.780626014439466        10.780626144216471       -1.2977700514227308E-007  -1.2037984154950837E-008
   10.778377708381555        10.778377839457564       -1.3107600871364866E-007  -1.2161014603498303E-008
   10.776133457291941        10.776133589662900       -1.3237095863871673E-007  -1.2283715598301596E-008
   10.773893257578173        10.773893391241840       -1.3366366680145347E-007  -1.2406254972633660E-008
   10.771657105642525        10.771657240594291       -1.3495176531819197E-007  -1.2528412666190431E-008
   10.769424997872672        10.769425134110744       -1.3623807149087952E-007  -1.2650449909609025E-008
   10.767196930652133        10.767197068172315       -1.3752018190871240E-007  -1.2772143278741282E-008
   10.764972900352451        10.764973039150776       -1.3879832572172290E-007  -1.2893513714017671E-008
   10.762752903333769        10.762753043408598       -1.4007482818101380E-007  -1.3014776929202335E-008
   10.760536935952423        10.760537077298984       -1.4134656112219091E-007  -1.3135642018934273E-008
   10.758324994550374        10.758325137165913       -1.4261553893391010E-007  -1.3256295845882324E-008
   10.756117075463013        10.756117219344171       -1.4388115765484599E-007  -1.3376681998290020E-008
   10.753913175014914        10.753913320159393       -1.4514447954638854E-007  -1.3496898959869764E-008
   10.751713289524437        10.751713435928098       -1.4640366075013844E-007  -1.3616775002062399E-008
   10.749517415299175        10.749517562957731       -1.4765855560483487E-007  -1.3736296235464568E-008
   10.747325548635578        10.747325697546700       -1.4891112165571485E-007  -1.3855644456087012E-008
   10.745137685823897        10.745137835984409       -1.5016051158056598E-007  -1.3974740573001064E-008
   10.742953823144939        10.742953974551302       -1.5140636300259303E-007  -1.4093550572320124E-008
   10.740773956869749        10.740774109518901       -1.5264915198542894E-007  -1.4212118474739454E-008
   10.738598083262142        10.738598237149839       -1.5388769725177553E-007  -1.4330334002502118E-008
   10.736426198573922        10.736426353697908       -1.5512398654493609E-007  -1.4448381954652714E-008
   10.734258299051964        10.734258455408087       -1.5635612271580612E-007  -1.4566085365172859E-008
   10.732094380931379        10.732094538516588       -1.5758520888198291E-007  -1.4683546686094924E-008
   10.729934440439905        10.729934599250891       -1.5881098569536789E-007  -1.4800741474880528E-008
   10.727778473797098        10.727778633829782       -1.6003268399344961E-007  -1.4917597747225482E-008
   10.725626477211719        10.725626638463398       -1.6125167867642176E-007  -1.5034243362756136E-008
   10.723478446885331        10.723478609353258       -1.6246792711172020E-007  -1.5150674094832498E-008
   10.721334379012568        10.721334542692304       -1.6367973643127698E-007  -1.5266731793356477E-008
   10.719194269776239        10.719194434664946       -1.6488870713260440E-007  -1.5382565422619813E-008
   10.717058115353094        10.717058281447091       -1.6609399722256057E-007  -1.5498096159860963E-008
   10.714925911909432        10.714926079206192       -1.6729675955673429E-007  -1.5613431295011306E-008
   10.712797655605620        10.712797824101278       -1.6849565831478230E-007  -1.5728445895420664E-008
   10.710673342591601        10.710673512283000       -1.6969139871036987E-007  -1.5843205490693324E-008
   10.708552969010203        10.708553139893668       -1.7088346560001355E-007  -1.5957661702242893E-008
   10.706436530994996        10.706436703067292       -1.7207229596749585E-007  -1.6071855044332328E-008
   10.704324024672559        10.704324197929616       -1.7325705670145908E-007  -1.6185707411520452E-008
   10.702215446158991        10.702215620598164       -1.7443917244008844E-007  -1.6299351598522939E-008
   10.700110791564576        10.700110967182274       -1.7561769816154538E-007  -1.6412699044199939E-008
   10.698010056990496        10.698010233783142       -1.7679264630032776E-007  -1.6525750617032236E-008
   10.695913238529780        10.695913416493861       -1.7796408080528181E-007  -1.6638512003276503E-008
   10.693820332266176        10.693820511399455       -1.7913327887697506E-007  -1.6751102348005702E-008
   10.691731334279016        10.691731514576928       -1.8029791171159104E-007  -1.6863303619829426E-008
   10.689646240636188        10.689646422095295       -1.8145910729572279E-007  -1.6975220995238787E-008
   10.687565047397314        10.687565230015629       -1.8261831513655125E-007  -1.7086989817294569E-008
   10.685487750618966        10.685487934391094       -1.8377212818165845E-007  -1.7198291034586913E-008
   10.683414346342699        10.683414531266992       -1.8492429276761868E-007  -1.7309474927453754E-008
   10.681344830608973        10.681345016680796       -1.8607182283858492E-007  -1.7420261754434571E-008
   10.679279199445906        10.679279386662195       -1.8721628869400320E-007  -1.7530798211897757E-008
   10.677217448875806        10.677217637233133       -1.8835732618072143E-007  -1.7641049934836103E-008
   10.675159574911996        10.675159764407846       -1.8949585012251191E-007  -1.7751102341163276E-008
   10.673105573563509        10.673105764192909       -1.9062940026515207E-007  -1.7860724692663676E-008
   10.671055440826830        10.671055632587267       -1.9176043686286448E-007  -1.7970147182367767E-008
   10.669009172693901        10.669009365582282       -1.9288838082331949E-007  -1.8079315304835905E-008
   10.666966765149045        10.666966959161771       -1.9401272588481788E-007  -1.8188181341175016E-008
   10.664928214168771        10.664928409302048       -1.9513327664810731E-007  -1.8296726684842113E-008
   10.662893515721724        10.662893711971959       -1.9625023561786747E-007  -1.8404970032619158E-008
   10.660862665768711        10.660862863132930       -1.9736421918992164E-007  -1.8512968919827139E-008
   10.658835660263957        10.658835858739002       -1.9847504439951535E-007  -1.8620705931270573E-008
   10.656812495155219        10.656812694736871       -1.9958165253797233E-007  -1.8728081462323354E-008
   10.654793166380038        10.654793367065935       -2.0068589634547607E-007  -1.8835269086097054E-008
   10.652777669871742        10.652777871658326       -2.0178658388658732E-007  -1.8942156697523266E-008
   10.650766001556125        10.650766204438957       -2.0288283231195692E-007  -1.9048661127501516E-008
   10.648758157349992        10.648758361325559       -2.0397556710349818E-007  -1.9154868961195260E-008
   10.646754133162293        10.646754338228721       -2.0506642783857387E-007  -1.9260933921620030E-008
   10.644753924899153        10.644754131051934       -2.0615278195634801E-007  -1.9366608510708346E-008
   10.642757528455668        10.642757735691632       -2.0723596350080697E-007  -1.9472017749790663E-008
   10.640764939721372        10.640765148037225       -2.0831585345604253E-007  -1.9577150198893248E-008
   10.638776154579496        10.638776363971152       -2.0939165601419063E-007  -1.9681930794648527E-008
   10.636791168904452        10.636791379368910       -2.1046445830563698E-007  -1.9786461439696951E-008
   10.634809978565290        10.634810190099103       -2.1153381268845806E-007  -1.9890699797627738E-008
   10.632832579423587        10.632832792023477       -2.1259988969291044E-007  -1.9994661639300975E-008
   10.630858967334460        10.630859180996964       -2.1366250457788283E-007  -2.0098329329210897E-008
   10.628889138146683        10.628889352867725       -2.1472104272390879E-007  -2.0201644775208263E-008
   10.626923087700222        10.626923303477186       -2.1577696429631033E-007  -2.0304745081485926E-008
   10.624960811831011        10.624961028660083       -2.1682907203057766E-007  -2.0407517342476793E-008
   10.623002306367583        10.623002524244496       -2.1787691295571676E-007  -2.0509918634312838E-008
   10.621047567129642        10.621047786051902       -2.1892225987585334E-007  -2.0612115565076742E-008
   10.619096589932829        10.619096809897203       -2.1996437382654221E-007  -2.0714038333079482E-008
   10.617149370585455        10.617149591588774       -2.2100331875662960E-007  -2.0815692710221609E-008
   10.615205904890679        10.615206126928504       -2.2203782457097532E-007  -2.0916958800457859E-008
   10.613266188643015        10.613266411711837       -2.2306882208056322E-007  -2.1017923993959886E-008
   10.611330217630497        10.611330441727809       -2.2409731137429389E-007  -2.1118682274344929E-008
   10.609397987637365        10.609398212759093       -2.2512172748179182E-007  -2.1219085922133906E-008
   10.607469494439300        10.607469720582039       -2.2614273831322862E-007  -2.1319197611812911E-008
   10.605544733805566        10.605544960966714       -2.2716114855825253E-007  -2.1419092961266571E-008
   10.603623701501618        10.603623929676948       -2.2817532929764184E-007  -2.1518618136678037E-008
   10.601706393284395        10.601706622470363       -2.2918596798149338E-007  -2.1617837683815713E-008
   10.599792804905647        10.599793035098431       -2.3019278394542653E-007  -2.1716724862668252E-008
   10.597882932109751        10.597883163306498       -2.3119674708027560E-007  -2.1815370915240956E-008
   10.595976770635982        10.595977002833841       -2.3219785916239744E-007  -2.1913775783830890E-008
   10.594074316218730        10.594074549413696       -2.3319496555984642E-007  -2.2011830255225083E-008
   10.592175564585016        10.592175798773306       -2.3418829009358433E-007  -2.2109555177370160E-008
   10.590280511455578        10.590280746633963       -2.3517838521058820E-007  -2.2207002444948851E-008
   10.588389152546149        10.588389388711043       -2.3616489386313333E-007  -2.2304138095108042E-008
   10.586501483565140        10.586501720714054       -2.3714891383974646E-007  -2.2401065565229914E-008
   10.584617500218350        10.584617738346671       -2.3812832061764766E-007  -2.2497583933735471E-008
   10.582737198201968        10.582737437306783       -2.3910481417033225E-007  -2.2593853526945440E-008
   10.580860573209431        10.580860813286529       -2.4007709775730746E-007  -2.2689751565688221E-008
   10.578987620925769        10.578987861972344       -2.4104657470047641E-007  -2.2785410413343727E-008
   10.577118337032136        10.577118579044997       -2.4201286130676181E-007  -2.2880793576775742E-008
   10.575252717204901        10.575252960179631       -2.4297473011358761E-007  -2.2975784750589601E-008
   10.573390757111888        10.573391001045808       -2.4393392017429960E-007  -2.3070548112508227E-008
   10.571532452417042        10.571532697307545       -2.4489050254317135E-007  -2.3165090174526243E-008
   10.569677798780763        10.569678044623361       -2.4584259783466678E-007  -2.3259232922220705E-008
   10.567826791855017        10.567827038646316       -2.4679129850824211E-007  -2.3353079433365858E-008
   10.565979427287891        10.565979675024048       -2.4773615692197382E-007  -2.3446587098415685E-008
   10.564135700720245        10.564135949398821       -2.4867857639776503E-007  -2.3539888490907075E-008
   10.562295607790388        10.562295857407561       -2.4961717315363785E-007  -2.3632852404692099E-008
   10.560459144130734        10.560459394681898       -2.5055116381622611E-007  -2.3725404397353008E-008
   10.558626305365104        10.558626556848207       -2.5148310278666486E-007  -2.3817786093905034E-008
   10.556797087115903        10.556797339527654       -2.5241175016788020E-007  -2.3909879870281621E-008
   10.554971485000936        10.554971738336230       -2.5333529407589594E-007  -2.4001513830321208E-008
   10.553149494628313        10.553149748884794       -2.5425648075838581E-007  -2.4092947881369971E-008
   10.551331111604624        10.551331366779117       -2.5517449309120366E-007  -2.4184104393288942E-008
   10.549516331530658        10.549516587619921       -2.5608926357278960E-007  -2.4274976740628728E-008
   10.547705150003527        10.547705407002923       -2.5699939598666788E-007  -2.4365432322175022E-008
   10.545897562611929        10.545897820518865       -2.5790693669591747E-007  -2.4455664884349685E-008
   10.544093564941935        10.544093823753572       -2.5881163701058085E-007  -2.4545650644746161E-008
   10.542293152576150        10.542293412287979       -2.5971182893158584E-007  -2.4635231175308552E-008
   10.540496321088817        10.540496581698179       -2.6060936164640225E-007  -2.4724581623826392E-008
   10.538703066052751        10.538703327555460       -2.6150270926450503E-007  -2.4813557002745152E-008
   10.536913383033742        10.536913645426351       -2.6239260897398253E-007  -2.4902227002879243E-008
   10.535127267592603        10.535127530872659       -2.6328005553466483E-007  -2.4990685812078218E-008
   10.533344715288990        10.533344979451508       -2.6416251763805576E-007  -2.5078692929761226E-008
   10.531565721671861        10.531565986715387       -2.6504352668155207E-007  -2.5166583363397277E-008
   10.529790282292279        10.529790548212185       -2.6591990653912490E-007  -2.5254055342993551E-008
   10.528018392693319        10.528018659485232       -2.6679191300615912E-007  -2.5341132875614910E-008
   10.526250048411768        10.526250316073343       -2.6766157468216534E-007  -2.5428008402911815E-008
   10.524485244981932        10.524485513510854       -2.6852892176520982E-007  -2.5514684615406179E-008
   10.522723977937126        10.522724247327670       -2.6939054365016091E-007  -2.5600837218099509E-008
   10.520966242798767        10.520966513049297       -2.7025052951046291E-007  -2.5686854541087413E-008
   10.519212035090284        10.519212306196890       -2.7110660560936140E-007  -2.5772520290017574E-008
   10.517461350328293        10.517461622287291       -2.7195899754417496E-007  -2.5857855663589959E-008
   10.515714184025693        10.515714456833068       -2.7280737491253149E-007  -2.5942829002232697E-008
   10.513970531689363        10.513970805342558       -2.7365319432703927E-007  -2.6027578591954568E-008
   10.512230388823742        10.512230663319906       -2.7449616446517666E-007  -2.6112076534872368E-008
   10.510493750931015        10.510494026265107       -2.7533409152624699E-007  -2.6196113907765562E-008
   10.508760613503842        10.508760889674045       -2.7617020315062746E-007  -2.6279997547545857E-008
   10.507030972037018        10.507031249038537       -2.7700151861154154E-007  -2.6363443616825917E-008
   10.505304822016100        10.505305099846366       -2.7783026546046585E-007  -2.6446663868164345E-008
   10.503582158925173        10.503582437581329       -2.7865615592759241E-007  -2.6529630721344988E-008
   10.501862978246116        10.501863257723278       -2.7947716141341061E-007  -2.6612150814796218E-008
   10.500147275452493        10.500147555748150       -2.8029565690701475E-007  -2.6694450044743366E-008
   10.498435046017656        10.498435327128018       -2.8111036165512360E-007  -2.6776406237971291E-008
   10.496726285409176        10.496726567331129       -2.8192195244969298E-007  -2.6858083633329997E-008
   10.495020989092160        10.495021271821940       -2.8272978092047651E-007  -2.6939420246450905E-008
   10.493319152525794        10.493319436061165       -2.8353537118164240E-007  -2.7020561088470659E-008
   10.491620771169176        10.491621055505808       -2.8433663246119067E-007  -2.7101306715406992E-008
   10.489925840475651        10.489926125609207       -2.8513355587733713E-007  -2.7181656020592815E-008
   10.488234355892423        10.488234641821075       -2.8592865142229584E-007  -2.7261848059455070E-008
   10.486546312867800        10.486546599587538       -2.8671973772986803E-007  -2.7341674673008486E-008
   10.484861706844409        10.484861994351174       -2.8750676506206219E-007  -2.7421130874275694E-008
   10.483180533259919        10.483180821551059       -2.8829114029349512E-007  -2.7500350621534721E-008
   10.481502787550767        10.481503076622799       -2.8907203208916599E-007  -2.7579254420702587E-008
   10.479828465148756        10.479828754998575       -2.8984981881308158E-007  -2.7657878158692486E-008
   10.478157561483211        10.478157852107183       -2.9062397111090377E-007  -2.7736171116495901E-008
   10.476490071978724        10.476490363374067       -2.9139534341027229E-007  -2.7814214628013830E-008
   10.474825992058644        10.474826284221370       -2.9216272601217952E-007  -2.7891893023681630E-008
   10.473165317141660        10.473165610067966       -2.9292630543409359E-007  -2.7969223874911500E-008
   10.471508042642760        10.471508336329501       -2.9368674070440193E-007  -2.8046269888580666E-008
   10.469854163974524        10.469854458418434       -2.9444390925448261E-007  -2.8123019159868316E-008
   10.468203676546004        10.468203971744073       -2.9519806865607734E-007  -2.8199496090954764E-008
   10.466556575763811        10.466556871712621       -2.9594881034711307E-007  -2.8275661456071175E-008
   10.464912857032250        10.464913153727210       -2.9669496015571895E-007  -2.8351402845781445E-008
   10.463272515748397        10.463272813187944       -2.9743954677030615E-007  -2.8427009458334028E-008
   10.461635547312749        10.461635845491934       -2.9817918445473879E-007  -2.8502157536096853E-008
   10.460001947116531        10.460002246033341       -2.9891680952687238E-007  -2.8577127522358984E-008
   10.458371710553021        10.458372010203414       -2.9965039338719635E-007  -2.8651725304889872E-008
   10.456744833009765        10.456745133390532       -3.0038076737071151E-007  -2.8726030152564496E-008
   10.455121309872936        10.455121610980239       -3.0110730264709673E-007  -2.8799981724052916E-008
   10.453501136523972        10.453501438355284       -3.0183131194405632E-007  -2.8873705374123309E-008
   10.451884308344177        10.451884610895663       -3.0255148608659965E-007  -2.8947075681373564E-008
   10.450270820710209        10.450271123978654       -3.0326844502326367E-007  -2.9020151747861909E-008
   10.448660668997359        10.448660972978860       -3.0398150130395152E-007  -2.9092867586934585E-008
   10.447053848576179        10.447054153268246       -3.0469206713235053E-007  -2.9165358152516539E-008
   10.445450354817066        10.445450660216174       -3.0539910866878017E-007  -2.9237524309130538E-008
   10.443850183086933        10.443850489189451       -3.0610251755547324E-007  -2.9309355476123578E-008
   10.442253328750191        10.442253635552358       -3.0680216767109414E-007  -2.9380839366000576E-008
   10.440659787167599        10.440660094666697       -3.0749909818439392E-007  -2.9452075295311772E-008
   10.439069553698598        10.439069861891824       -3.0819322560660112E-007  -2.9523055098086515E-008
   10.437482623701483        10.437482932584688       -3.0888320523558832E-007  -2.9593649768975418E-008
   10.435898992529717        10.435899302099871       -3.0957015439980751E-007  -2.9663966144306852E-008
   10.434318655536588        10.434318965789631       -3.1025304281229182E-007  -2.9733905303693925E-008
   10.432741608070613        10.432741919003929       -3.1093331642750854E-007  -2.9803605620499137E-008
   10.431167845480122        10.431168157090477       -3.1161035529692072E-007  -2.9873007501450861E-008
   10.429597363111077        10.429597675394774       -3.1228369756775010E-007  -2.9942066476341715E-008
   10.428030156305754        10.428030469260143       -3.1295438951417509E-007  -3.0010882671348420E-008
   10.426466220406253        10.426466534027769       -3.1362151631242341E-007  -3.0079368185034373E-008
   10.424905550751090        10.424905865036740       -3.1428564994939734E-007  -3.0147577684936802E-008
   10.423348142678632        10.423348457624080       -3.1494544749932629E-007  -3.0215382158231392E-008
   10.421793991522406        10.421794307124790       -3.1560238333838697E-007  -3.0282922843717047E-008
   10.420243092615692        10.420243408871887       -3.1625619456576715E-007  -3.0350174343809905E-008
   10.418695441289358        10.418695758196439       -3.1690708013343283E-007  -3.0417155575690218E-008
   10.417151032872916        10.417151350427606       -3.1755469009908666E-007  -3.0483832777022640E-008
   10.415609862694609        10.415610180892676       -3.1819806700639219E-007  -3.0550113838852216E-008
   10.414071926078961        10.414072244917101       -3.1883813988997645E-007  -3.0616087746767016E-008
   10.412537218349041        10.412537537824536       -3.1947549494759642E-007  -3.0681810614286652E-008
   10.411005734826617        10.411006054936877       -3.2011026007694454E-007  -3.0747294567912905E-008
   10.409477470833330        10.409477791574298       -3.2074096800727148E-007  -3.0812398499921492E-008
   10.407952421687146        10.407952743055290       -3.2136814454020168E-007  -3.0877172715601963E-008
   10.406430582703347        10.406430904696695       -3.2199334754068332E-007  -3.0941766726034990E-008
   10.404911949199416        10.404912271813743       -3.2261432636460086E-007  -3.1005964100390466E-008
   10.403396516488055        10.403396839720093       -3.2323203846829074E-007  -3.1069856652681575E-008
   10.401884279881600        10.401884603727870       -3.2384627068893224E-007  -3.1133423712017918E-008
   10.400375234689864        10.400375559147696       -3.2445783126888728E-007  -3.1196742804690017E-008
   10.398869376223605        10.398869701288733       -3.2506512859242775E-007  -3.1259660721930966E-008
   10.397366699788716        10.397367025458717       -3.2567000118888245E-007  -3.1322354072161405E-008
   10.395867200691868        10.395867526963997       -3.2627212931402028E-007  -3.1384791957741261E-008
   10.394370874239680        10.394371201109568       -3.2686988760133318E-007  -3.1446817855173253E-008
   10.392877715733750        10.392878043199111       -3.2746536149375061E-007  -3.1508632204726285E-008
   10.391387720477681        10.391388048535031       -3.2805735017404913E-007  -3.1570119314051414E-008
   10.389900883772611        10.389901212418486       -3.2864587495851083E-007  -3.1631281052142078E-008
   10.388417200918148        10.388417530149431       -3.2923128223671938E-007  -3.1692150581671023E-008
   10.386936667213622        10.386936997026650       -3.2981302844348193E-007  -3.1752675404726125E-008
   10.385459277955757        10.385459608347796       -3.3039203906071180E-007  -3.1812944446472778E-008
   10.383985028442115        10.383985359409424       -3.3096730867043789E-007  -3.1872860733514762E-008
   10.382513913966481        10.382514245507027       -3.3154054612793971E-007  -3.1932588665443906E-008
   10.381045929825815        10.381046261935072       -3.3210925742821473E-007  -3.1991887876541477E-008
   10.379581071310977        10.379581403987041       -3.3267606447395792E-007  -3.2051010747771906E-008
   10.378119333717072        10.378119666955460       -3.3323838799503847E-007  -3.2109708635975412E-008
   10.376660712334358        10.376661046131936       -3.3379757802265431E-007  -3.2168111425854112E-008
   10.375205202452543        10.375205536807199       -3.3435465596198810E-007  -3.2226317401698392E-008
   10.373752799363439        10.373753134271128       -3.3490768913679858E-007  -3.2284140138499288E-008
   10.372303498355075        10.372303833812795       -3.3545772026855047E-007  -3.2341679967400696E-008
   10.370857294714940        10.370857630720495       -3.3600555582324887E-007  -3.2399014495598126E-008
   10.369414183732607        10.369414520281783       -3.3654917608316737E-007  -3.2455948824104361E-008
   10.367974160693819        10.367974497783509       -3.3708968949497375E-007  -3.2512589660275145E-008
   10.366537220884959        10.366537558511855       -3.3762689533034518E-007  -3.2568917482893386E-008
   10.365103359590922        10.365103697752367       -3.3816144551224170E-007  -3.2624995022296420E-008
   10.363672572097332        10.363672910789994       -3.3869266147235066E-007  -3.2680756663832759E-008
