        L2 Norm                Lmax Norm
   3.9073088805519356E-004   4.8394023263576003E-004

        Y_exact              Y_numerical                     Absolute Error                Relative Error
   10.656812495155219        10.656546620616389        2.6587453882953582E-004   2.4948786417177485E-005
   10.654793166380038        10.654525879010885        2.6728736915337947E-004   2.5086115232792479E-005
   10.652777669871742        10.652508974814404        2.6869505733806420E-004   2.5223004334164354E-005
   10.650766001556125        10.650495903949819        2.7009760630569701E-004   2.5359453607959702E-005
   10.648758157349992        10.648486662332768        2.7149501722334435E-004   2.5495462777127013E-005
   10.646754133162293        10.646481245871703        2.7288729059016248E-004   2.5631031502848242E-005
   10.644753924899153        10.644479650467929        2.7427443122363115E-004   2.5766159852890128E-005
   10.642757528455668        10.642481872015642        2.7565644002613965E-004   2.5900847528388551E-005
   10.640764939721372        10.640487906401978        2.7703331939399334E-004   2.6035094371819425E-005
   10.638776154579496        10.638497749507041        2.7840507245535662E-004   2.6168900295502151E-005
   10.636791168904452        10.636511397203956        2.7977170049631184E-004   2.6302265039685575E-005
   10.634809978565290        10.634528845358901        2.8113320638922801E-004   2.6435188494750597E-005
   10.632832579423587        10.632550089831154        2.8248959243271088E-004   2.6567670498205553E-005
   10.630858967334460        10.630575126473133        2.8384086132682285E-004   2.6699710926368542E-005
   10.628889138146683        10.628603951130433        2.8518701624946630E-004   2.6831309701588743E-005
   10.626923087700222        10.626636559641870        2.8652805835172046E-004   2.6962466556604030E-005
   10.624960811831011        10.624672947839523        2.8786399148827968E-004   2.7093181479572136E-005
   10.623002306367583        10.622713111548771        2.8919481881217735E-004   2.7223454393757379E-005
   10.621047567129642        10.620757046588338        2.9052054130396243E-004   2.7353285018991414E-005
   10.619096589932829        10.618804748770334        2.9184116249503234E-004   2.7482673316269214E-005
   10.617149370585455        10.616856213900293        2.9315668516183280E-004   2.7611619176614017E-005
   10.615205904890679        10.614911437777218        2.9446711346103882E-004   2.7740122622150059E-005
   10.613266188643015        10.612970416193619        2.9577244939638092E-004   2.7868183473328827E-005
   10.611330217630497        10.611033144935552        2.9707269494494426E-004   2.7995801549118165E-005
   10.609397987637365        10.609099619782670        2.9836785469505855E-004   2.8122976915630147E-005
   10.607469494439300        10.607169836508252        2.9965793104835825E-004   2.8249709434040458E-005
   10.605544733805566        10.605243790879250        3.0094292631588360E-004   2.8375998958037196E-005
   10.603623701501618        10.603321478656333        3.0222284528491627E-004   2.8501845575877743E-005
   10.601706393284395        10.601402895593925        3.0349769047077757E-004   2.8627249162741091E-005
   10.599792804905647        10.599488037440240        3.0476746540664124E-004   2.8752209690890660E-005
   10.597882932109751        10.597576899937339        3.0603217241242930E-004   2.8876727019243133E-005
   10.595976770635982        10.595669478821154        3.0729181482769263E-004   2.9000801103988136E-005
   10.594074316218730        10.593765769821541        3.0854639718924659E-004   2.9124432015441434E-005
   10.592175564585016        10.591865768662316        3.0979592269986256E-004   2.9247619699173656E-005
   10.590280511455578        10.589969471061300        3.1104039427809482E-004   2.9370364075025239E-005
   10.588389152546149        10.588076872730353        3.1227981579640129E-004   2.9492665154010567E-005
   10.586501483565140        10.586187969375423        3.1351418971681255E-004   2.9614522815070030E-005
   10.584617500218350        10.584302756696585        3.1474352176452669E-004   2.9735937246483764E-005
   10.582737198201968        10.582421230388080        3.1596781388820716E-004   2.9856908280958806E-005
   10.580860573209431        10.580543386138357        3.1718707107408761E-004   2.9977436039295346E-005
   10.578987620925769        10.578669219630120        3.1840129564919550E-004   3.0097520392157538E-005
   10.577118337032136        10.576798726540359        3.1961049177731127E-004   3.0217161384902467E-005
   10.575252717204901        10.574931902540397        3.2081466450328833E-004   3.0336359147366217E-005
   10.573390757111888        10.573068743295936        3.2201381595164946E-004   3.0455113534421880E-005
   10.571532452417042        10.571209244467090        3.2320794995222002E-004   3.0573424563278218E-005
   10.569677798780763        10.569353401708428        3.2439707233500314E-004   3.0691292441518235E-005
   10.567826791855017        10.567501210669020        3.2558118599723684E-004   3.0808717100489694E-005
   10.565979427287891        10.565652666992472        3.2676029541889307E-004   3.0925698622410335E-005
   10.564135700720245        10.563807766316973        3.2793440327161250E-004   3.1042236919510085E-005
   10.562295607790388        10.561966504275334        3.2910351505321955E-004   3.1158332172646643E-005
   10.560459144130734        10.560128876495027        3.3026763570731532E-004   3.1273984511447183E-005
   10.558626305365104        10.558294878598227        3.3142676687702988E-004   3.1389193754174591E-005
   10.556797087115903        10.556464506201857        3.3258091404597678E-004   3.1503960083866425E-005
   10.554971485000936        10.554637754917627        3.3373008330883636E-004   3.1618283742697084E-005
   10.553149494628313        10.552814620352070        3.3487427624301347E-004   3.1732164546088229E-005
   10.551331111604624        10.550995098106593        3.3601349803014102E-004   3.1845602652027929E-005
   10.549516331530658        10.549179183777513        3.3714775314486189E-004   3.1958598152712109E-005
   10.547705150003527        10.547366872956095        3.3827704743139009E-004   3.2071151271352803E-005
   10.545897562611929        10.545558161228602        3.3940138332688718E-004   3.2183261909366279E-005
   10.544093564941935        10.543753044176324        3.4052076561152944E-004   3.2294930191413248E-005
   10.542293152576150        10.541951517375630        3.4163520052032936E-004   3.2406156381341593E-005
   10.540496321088817        10.540153576398001        3.4274469081552184E-004   3.2516940414824496E-005
   10.538703066052751        10.538359216810083        3.4384924266817052E-004   3.2627282552041630E-005
   10.536913383033742        10.536568434173711        3.4494886003066938E-004   3.2737182843895903E-005
   10.535127267592603        10.534781224045966        3.4604354663692050E-004   3.2846641321685275E-005
   10.533344715288990        10.532997581979206        3.4713330978419776E-004   3.2955658356109719E-005
   10.531565721671861        10.531217503521111        3.4821815074970175E-004   3.3064233747612500E-005
   10.529790282292279        10.529440984214721        3.4929807755723630E-004   3.3172367938290601E-005
   10.528018392693319        10.527668019598485        3.5037309483421097E-004   3.3280061049036330E-005
   10.526250048411768        10.525898605206290        3.5144320547786378E-004   3.3387313037551356E-005
   10.524485244981932        10.524132736567511        3.5250841442113767E-004   3.3494124056016275E-005
   10.522723977937126        10.522370409207049        3.5356873007685863E-004   3.3600494588490785E-005
   10.520966242798767        10.520611618645372        3.5462415339537756E-004   3.3706424411170920E-005
   10.519212035090284        10.518856360398557        3.5567469172725907E-004   3.3811913909596023E-005
   10.517461350328293        10.517104629978327        3.5672034996636626E-004   3.3916963237067804E-005
   10.515714184025693        10.515356422892097        3.5776113359631267E-004   3.4021572604149295E-005
   10.513970531689363        10.513611734643010        3.5879704635277676E-004   3.4125742056376676E-005
   10.512230388823742        10.511870560729983        3.5982809375845193E-004   3.4229471810379015E-005
   10.510493750931015        10.510132896647743        3.6085428327226055E-004   3.4332762268213729E-005
   10.508760613503842        10.508398737886870        3.6187561697254012E-004   3.4435613321282343E-005
   10.507030972037018        10.506668079933835        3.6289210318329879E-004   3.4538025456390577E-005
   10.505304822016100        10.504940918271046        3.6390374505401724E-004   3.4639998669184694E-005
   10.503582158925173        10.503217248376885        3.6491054828857727E-004   3.4741533199557360E-005
   10.501862978246116        10.501497065725745        3.6591252037077027E-004   3.4842629458100222E-005
   10.500147275452493        10.499780365788082        3.6690966441099704E-004   3.4943287440240732E-005
   10.498435046017656        10.498067144030442        3.6790198721448064E-004   3.5043507494389458E-005
   10.496726285409176        10.496357395915508        3.6888949366797874E-004   3.5143289787478626E-005
   10.495020989092160        10.494651116902142        3.6987219001716198E-004   3.5242634617080138E-005
   10.493319152525794        10.492948302445424        3.7085008037074374E-004   3.5341542078368812E-005
   10.491620771169176        10.491248947996690        3.7182317248607433E-004   3.5440012615385325E-005
   10.489925840475651        10.489553049003574        3.7279147207769370E-004   3.5538046478771865E-005
   10.488234355892423        10.487860600910048        3.7375498237501859E-004   3.5635643683442133E-005
   10.486546312867800        10.486171599156464        3.7471371133612763E-004   3.5732804696273079E-005
   10.484861706844409        10.484486039179592        3.7566766481766933E-004   3.5829529785065012E-005
   10.483180533259919        10.482803916412662        3.7661684725698308E-004   3.5925819083444502E-005
   10.481502787550767        10.481125226285402        3.7756126536514500E-004   3.6021672943080952E-005
   10.479828465148756        10.479449964224077        3.7850092467905938E-004   3.6117091604865952E-005
   10.478157561483211        10.477778125651538        3.7943583167354689E-004   3.6212075400385247E-005
   10.476490071978724        10.476109705987248        3.8036599147517336E-004   3.6306624533776949E-005
   10.474825992058644        10.474444700647332        3.8129141131193478E-004   3.6400739410946395E-005
   10.473165317141660        10.472783105044616        3.8221209704403236E-004   3.6494420308486623E-005
   10.471508042642760        10.471124914588662        3.8312805409823625E-004   3.6587667462798777E-005
   10.469854163974524        10.469470124685811        3.8403928871311166E-004   3.6680481188987657E-005
   10.468203676546004        10.467818730739225        3.8494580677905788E-004   3.6772861770117106E-005
   10.466556575763811        10.466170728148922        3.8584761488813513E-004   3.6864809557481169E-005
   10.464912857032250        10.464526112311820        3.8674472042998786E-004   3.6956324979820713E-005
   10.463272515748397        10.462884878621770        3.8763712662692740E-004   3.7047408068889551E-005
   10.461635547312749        10.461247022469605        3.8852484314411129E-004   3.7138059473302011E-005
   10.460001947116531        10.459612539243174        3.8940787335661753E-004   3.7228279241760957E-005
   10.458371710553021        10.457981424327381        3.9028622563996862E-004   3.7318067902114274E-005
   10.456744833009765        10.456353673104225        3.9115990553995061E-004   3.7407425712937005E-005
   10.455121309872936        10.454729280952840        3.9202892009626567E-004   3.7496353076847281E-005
   10.453501136523972        10.453108243249536        3.9289327443547961E-004   3.7584850214702859E-005
   10.451884308344177        10.451490555367837        3.9375297633981177E-004   3.7672917602566868E-005
   10.450270820710209        10.449876212678515        3.9460803169433234E-004   3.7760555536254942E-005
   10.448660668997359        10.448265210549639        3.9545844771993188E-004   3.7847764440595967E-005
   10.447053848576179        10.446657544346607        3.9630422957159794E-004   3.7934544543925169E-005
   10.445450354817066        10.445053209432187        3.9714538487878315E-004   3.8020896312587802E-005
   10.443850183086933        10.443452201166556        3.9798192037743263E-004   3.8106820128647175E-005
   10.442253328750191        10.441854514907339        3.9881384285145316E-004   3.8192316379972970E-005
   10.440659787167599        10.440260146009649        3.9964115794965949E-004   3.8277385346934706E-005
   10.439069553698598        10.438669089826124        4.0046387247372195E-004   3.8362027421479939E-005
   10.437482623701483        10.437081341706966        4.0128199451672231E-004   3.8446243120490507E-005
   10.435898992529717        10.435496896999979        4.0209552973813345E-004   3.8530032728944933E-005
   10.434318655536588        10.433915751050611        4.0290448597701811E-004   3.8613396741840123E-005
   10.432741608070613        10.432337899201990        4.0370886862284294E-004   3.8696335420647227E-005
   10.431167845480122        10.430763336794961        4.0450868516117566E-004   3.8778849228895431E-005
   10.429597363111077        10.429192059168129        4.0530394294790995E-004   3.8860938618920052E-005
   10.428030156305754        10.427624061657891        4.0609464786278693E-004   3.8942603902734637E-005
   10.426466220406253        10.426059339598483        4.0688080776973834E-004   3.9023845583790212E-005
   10.424905550751090        10.424497888322010        4.0766242907963601E-004   3.9104664027413171E-005
   10.423348142678632        10.422939703158487        4.0843952014490981E-004   3.9185059786360302E-005
   10.421793991522406        10.421384779435879        4.0921208652733299E-004   3.9265033146904069E-005
   10.420243092615692        10.419833112480138        4.0998013555437751E-004   3.9344584565873519E-005
   10.418695441289358        10.418284697615240        4.1074367411830792E-004   3.9423714459540499E-005
   10.417151032872916        10.416739530163225        4.1150270969048108E-004   3.9502423300950643E-005
   10.415609862694609        10.415197605444231        4.1225725037818961E-004   3.9580711625419416E-005
   10.414071926078961        10.413658918776534        4.1300730242710415E-004   3.9658579790758846E-005
   10.412537218349041        10.412123465476590        4.1375287245060122E-004   3.9736028191235005E-005
   10.411005734826617        10.410591240859066        4.1449396755055545E-004   3.9813057269193633E-005
   10.409477470833330        10.409062240236882        4.1523059644887894E-004   3.9889667623790694E-005
   10.407952421687146        10.407536458921243        4.1596276590283310E-004   3.9965859666699447E-005
   10.406430582703347        10.406013892221685        4.1669048166248501E-004   4.0041633713972132E-005
   10.404911949199416        10.404494535446103        4.1741375331305619E-004   4.0116990451339014E-005
   10.403396516488055        10.402978383900798        4.1813258725653668E-004   4.0191930259877141E-005
   10.401884279881600        10.401465432890506        4.1884699109395740E-004   4.0266453637064013E-005
   10.400375234689864        10.399955677718438        4.1955697142626036E-004   4.0340560985420196E-005
   10.398869376223605        10.398449113686322        4.2026253728266738E-004   4.0414252942110477E-005
   10.397366699788716        10.396945736094430        4.2096369428534786E-004   4.0487529817901127E-005
   10.395867200691868        10.395445540241623        4.2166045024494281E-004   4.0560392135143894E-005
   10.394370874239680        10.393948521425385        4.2235281429547911E-004   4.0632840544702336E-005
   10.392877715733750        10.392454674941860        4.2304079189037225E-004   4.0704875344576786E-005
   10.391387720477681        10.390963996085889        4.2372439179239052E-004   4.0776497152289141E-005
   10.389900883772611        10.389476480151048        4.2440362156348499E-004   4.0847706471034441E-005
   10.388417200918148        10.387992122429681        4.2507848846717877E-004   4.0918503776456874E-005
   10.386936667213622        10.386510918212940        4.2574900068181876E-004   4.0988889633427345E-005
   10.385459277955757        10.385032862790817        4.2641516493979736E-004   4.1058864468797150E-005
   10.383985028442115        10.383557951452188        4.2707698992749954E-004   4.1128428898705075E-005
   10.382513913966481        10.382086179484842        4.2773448163835326E-004   4.1197583281151980E-005
   10.381045929825815        10.380617542175520        4.2838765029529213E-004   4.1266328382623781E-005
   10.379581071310977        10.379152034809950        4.2903650102665836E-004   4.1334664480102141E-005
   10.378119333717072        10.377689652672887        4.2968104418505959E-004   4.1402592354964105E-005
   10.376660712334358        10.376230391048143        4.3032128621511845E-004   4.1470112413294122E-005
   10.375205202452543        10.374774245218626        4.3095723391672891E-004   4.1537225096507689E-005
   10.373752799363439        10.373321210466377        4.3158889706162995E-004   4.1603931133592601E-005
   10.372303498355075        10.371871282072602        4.3221628247280819E-004   4.1670230970521889E-005
   10.370857294714940        10.370424455317712        4.3283939722726927E-004   4.1736125078863751E-005
   10.369414183732607        10.368980725481356        4.3345825125129522E-004   4.1801614206065614E-005
   10.367974160693819        10.367540087842453        4.3407285136609630E-004   4.1866698801364330E-005
   10.366537220884959        10.366102537679238        4.3468320572159769E-004   4.1931379443259272E-005
   10.365103359590922        10.364668070269285        4.3528932163638956E-004   4.1995656631210770E-005
   10.363672572097332        10.363236680889552        4.3589120778086965E-004   4.2059530996226452E-005
   10.362244853688290        10.361808364816406        4.3648887188396657E-004   4.2123003079646852E-005
   10.360820199648613        10.360383117325670        4.3708232294292770E-004   4.2186073546354119E-005
   10.359398605259180        10.358960933692646        4.3767156653373718E-004   4.2248742732183644E-005
   10.357980065806249        10.357541809192162        4.3825661408725125E-004   4.2311011539211537E-005
   10.356564576568712        10.356125739098594        4.3883747011719265E-004   4.2372880202962654E-005
   10.355152132831876        10.354712718685912        4.3941414596382344E-004   4.2434349619125745E-005
   10.353742729876110        10.353302743227706        4.3998664840394497E-004   4.2495420243961353E-005
   10.352336362982300        10.351895807997227        4.4055498507233892E-004   4.2556092617669146E-005
   10.350933027432035        10.350491908267417        4.4111916461808676E-004   4.2616367379542796E-005
   10.349532718505316        10.349091039310945        4.4167919437043679E-004   4.2676245042512827E-005
   10.348135431485147        10.347693196400241        4.4223508490581764E-004   4.2735726434375513E-005
   10.346741161649366        10.346298374807533        4.4278684183218786E-004   4.2794811904002787E-005
   10.345349904279843        10.344906569804875        4.4333447496747169E-004   4.2853502208182000E-005
   10.343961654655718        10.343517776664186        4.4387799153255969E-004   4.2911797853849784E-005
